RowNumber,CustomerId,Surname,credit_score,age,balance,estimated_salary,client_risk,random_id,timestamp,junk_feature
7919,6c9b0187-a52c-4166-8673-190b901067bb,Brown,615,58,5539.7,64571.11,1,88853603,2023-03-29 13:08:43,0.4438
7920,722cb37d-5091-4f0d-b13e-182d655dc3d3,Smith,673,40,44111.55,90398.64,0,60196259,2023-03-29 19:41:53,-1.6943
7921,030506f5-4e7a-4475-b415-dcfd019407b5,Garcia,715,65,7698.39,4578.55,1,76950176,2023-03-18 00:05:27,0.918
7922,748aa782-db89-4b86-a52d-22b5952f5fe0,Brown,708,35,17664.11,52102.74,1,50281116,2023-06-02 02:43:12,1.5699
7923,92f65de5-60e0-4538-8109-a41d4d09726c,Brown,587,33,48850.55,161443.87,0,72585912,2023-12-04 10:57:24,0.9057
7924,7d212a52-6c15-4ab1-bdb7-28299a7230bb,Davis,714,33,64772.56,6850.75,2,49623100,2023-10-16 08:08:46,1.4973
7925,0f169476-422e-4167-959e-6887c8c3589f,Miller,634,53,1998.61,5945.17,1,84698585,2023-11-10 11:32:06,-0.7622
7926,56a0f3ec-3c77-49b9-9ef3-eb2e30bd735a,Williams,680,40,37851.63,75654.68,0,72702961,2023-07-03 03:20:39,-0.225
7927,e5e17418-bd1e-441a-8451-fcf6c6b692e5,Garcia,604,39,41656.57,22716.17,2,45667894,2023-08-18 10:05:27,0.1254
7928,8a8373f2-fed3-48b2-895f-2fb0dc779e1f,Johnson,657,56,4105.43,64478.37,0,12743987,2023-02-02 12:19:33,0.1288
7929,2fec1ec1-fcbd-41ca-a199-93fa95076264,Smith,665,50,34726.21,47298.2,1,86611954,2023-11-04 22:55:34,-0.4373
7930,d97b9e63-a763-4cad-8e9e-a09437733384,Johnson,575,41,62560.61,256408.24,0,82580010,2023-04-16 15:49:39,-0.9131
7931,76231ac5-1e5d-4a0b-926b-549b12650245,Rodriguez,680,37,2734.81,131924.01,0,56125693,2023-09-01 04:53:32,1.727
7932,48f8a818-c4df-4e18-8073-ffd3b485cdb2,Jones,717,50,71411.64,68005.79,1,25877755,2023-12-26 11:15:11,-0.8331
7933,8e03944a-a454-4c82-806a-c698aea255d3,Jones,641,48,42951.41,18202.24,1,21324787,2023-06-27 06:31:53,1.6564
7934,81bd2fc2-9505-47eb-bafa-a13f374b1f9b,Miller,718,57,89556.15,18221.22,2,72440700,2023-07-29 06:13:58,0.4951
7935,3a8d5f48-0da3-4f4e-bd6a-aca452e9e444,Williams,640,25,12299.03,128348.33,0,73838693,2023-01-27 21:43:34,0.203
7936,5582dc34-25c7-47fd-934e-6a9bd31d7e60,Smith,692,27,89570.08,52817.94,1,44008934,2023-02-12 11:25:44,0.543
7937,cf1970f1-9c02-4f64-b881-a20c05dfdbff,Garcia,539,18,4966.77,93434.01,0,82022273,2023-11-10 10:28:26,1.5234
7938,056a3664-4d71-4a32-9aa3-34226eb34a06,Davis,770,38,25861.45,35855.41,1,67288721,2023-12-16 08:11:10,-2.6245
7939,f2076c8d-f5b9-4f23-8b7b-d5ef7538d8bd,Garcia,724,42,11124.99,6526.89,1,36571263,2023-06-27 02:38:25,0.3591
7940,79b657ee-8176-4bf9-9208-c71e921ef958,Rodriguez,635,49,104382.09,24269.72,2,71695153,2023-06-16 10:04:58,0.149
7941,9ebfa5b1-d726-4918-984f-794bc22f5554,Johnson,551,70,61025.41,10543.34,2,50199980,2023-03-28 14:10:31,0.1859
7942,c6097756-f3af-431e-b56a-3ce79b579a4b,Jones,664,63,1284.45,91349.62,0,46321806,2023-07-26 10:32:56,0.9405
7943,e4a4e69b-4ca0-4831-8e05-2aa4835979c7,Johnson,577,63,478.45,72340.85,1,50941802,2023-04-09 10:45:06,-0.6104
7944,b893cffc-b8b0-4857-b01e-8656d07699f6,Garcia,672,27,17212.57,5554.09,1,88285958,2023-06-24 12:38:15,-1.1509
7945,00d1a685-8c35-478b-9488-4ed2c68bce14,Brown,670,68,7732.39,58274.19,1,33098576,2023-06-12 05:25:52,-1.3843
7946,8e8167aa-2337-4acf-be9e-c78de8770a5d,Brown,602,65,49753.78,124352.96,0,90412882,2023-12-08 09:04:28,-0.9074
7947,e497f820-447b-4154-a038-7c9992eda940,Wilson,706,26,54502.0,71713.53,1,45516058,2023-04-29 07:57:45,0.6874
7948,59ce8cd5-3be7-4cd7-94e9-eec6fcd9a30a,Garcia,690,37,142323.31,42937.3,2,30819495,2023-06-21 23:22:38,0.5048
7949,bb20b95d-ae3e-481d-9035-283f618e7d1d,Davis,698,65,151869.32,22426.06,2,96327568,2023-12-07 11:26:12,0.8833
7950,865d51a2-481e-4ec6-86b5-a62d9ab5fd6e,Smith,650,37,53778.5,130873.44,0,54063903,2023-09-21 04:47:44,-0.4598
7951,148b298e-45c0-40ac-9bd1-fb1aa1ad5077,Davis,579,57,284.56,32974.49,1,56900926,2023-08-11 19:04:00,-0.4154
7952,2cb0377a-febe-4649-ab9c-36f7f16c4727,Wilson,698,24,22236.13,116024.37,0,22094971,2023-05-13 22:24:44,1.6537
7953,e0fde1d2-1e34-4bdf-84db-53d1fa1633fa,Williams,636,28,35989.09,91671.43,0,77218141,2023-11-19 23:57:57,1.0198
7954,e190c1d6-0bb6-4af7-823a-ee8b1f944688,Jones,580,38,34575.4,101643.23,0,39105485,2023-11-03 23:15:48,0.7522
7955,265b58d0-e8de-41f5-8f8f-c2ce5e888c5d,Garcia,717,55,46233.87,275107.47,0,75577461,2023-08-01 12:33:56,-1.8248
7956,694caa90-af11-4ae7-aa95-c998b42c8758,Miller,754,64,161637.94,82880.44,1,26931259,2023-12-08 02:57:05,1.9577
7957,c49d270b-7714-4a1e-8f82-ce6000a83720,Garcia,647,36,108225.01,2078.03,2,26584433,2023-10-14 11:45:45,-0.0919
7958,d0847503-6eaf-4c27-b1fa-06ed443ca1c8,Jones,757,63,5765.38,13797.55,1,13483473,2023-07-23 17:05:33,0.1729
7959,41bffdd8-0e1d-4fde-ba21-f88aa4f0c9c9,Wilson,654,32,15460.98,2149.77,1,11674232,2023-02-13 21:06:00,0.4476
7960,a96f6b1d-192c-4243-8893-eb5ba4faf00b,Rodriguez,630,23,89520.84,12636.86,2,43950799,2023-09-28 11:07:07,0.1645
7961,c78ffa8e-2f2b-417d-b449-070b46349afe,Miller,618,27,86950.83,3804.48,2,68733721,2023-07-12 06:29:51,-0.172
7962,01b6b903-459e-41a1-a7f9-beb1575f3d8d,Rodriguez,731,63,16104.75,41783.19,1,49254194,2023-09-14 17:48:36,0.145
7963,354ef19a-5451-484f-9e4f-2dda614f89ae,Brown,610,33,65575.68,1716.7,2,41999301,2023-03-08 11:21:22,0.6365
7964,b325df18-dea5-4eba-9f1b-9de4d190faff,Johnson,686,62,55742.78,38385.38,1,76302706,2023-12-07 10:58:34,0.8488
7965,400e39e4-f570-4ae0-96d3-8d6a204864d9,Garcia,622,28,32077.47,137463.65,0,36869574,2023-12-12 18:55:34,1.2198
7966,b85324e6-0428-4da1-8d58-6ecf8654ef6a,Jones,626,52,11248.19,82836.87,0,24950408,2023-11-05 08:00:21,-1.0976
7967,dca14959-f736-40e4-a54a-2e0f38b65d3b,Johnson,701,25,109750.78,172897.01,0,69444651,2023-02-05 20:29:30,-0.5459
7968,a3f17e9a-448a-4497-80df-aff334843431,Miller,630,45,56637.08,15421.16,2,45967167,2023-10-19 11:08:21,0.853
7969,ed58dd3e-ea3a-43f8-b21e-475adf03f008,Williams,629,20,9255.85,45440.13,1,62984833,2023-10-15 16:39:27,-1.5702
7970,bfe04ea5-db5d-434f-a868-6665a35f2345,Smith,706,19,61005.51,23014.54,1,82002979,2023-08-16 17:45:08,0.1616
7971,5ab2a7a3-81f5-4def-a151-d6e4ea04c77e,Miller,729,70,67630.16,40851.75,1,68700802,2023-07-18 16:10:11,-0.786
7972,fd452521-a66c-42ac-9101-57115f341dc7,Garcia,682,31,108965.43,48861.4,1,59822645,2023-07-13 04:23:34,0.5512
7973,8054358e-7323-4a87-a17c-bf8321b408be,Smith,617,69,12605.4,2211.43,2,56931650,2023-09-13 03:31:42,-0.8451
7974,fc100ef2-944e-4afd-8050-c1cc6236e1f8,Williams,624,46,224387.61,15936.15,2,79424392,2023-09-06 09:53:47,-0.3596
7975,c08aad0a-3c47-4d5e-99ba-cd63da8d2ae9,Miller,653,70,8325.96,73200.6,0,96530827,2023-12-27 06:08:29,-0.2904
7976,94e8e683-c286-4bd7-9561-b716443825e1,Wilson,666,64,45900.72,88949.29,0,34894706,2023-02-27 21:26:37,0.2463
7977,8245f601-550b-4473-85fd-b4fe4ee6c889,Williams,600,20,53526.98,50561.7,1,90298660,2023-03-15 02:27:10,0.9583
7978,d4d07362-0619-4363-a6ef-4259bc5a60e9,Davis,686,18,27146.17,18950.82,1,81371476,2023-03-01 14:29:53,1.0319
7979,206df740-9d42-459b-bbf2-720ad6bcbf74,Miller,654,32,32221.44,31160.12,1,79810084,2023-08-15 20:16:51,0.2049
7980,cae9e732-3483-4ca3-9a85-c324dd037a8b,Rodriguez,564,37,110779.15,6058.0,2,66919399,2023-01-06 02:26:34,-1.1097
7981,8584262d-5afa-4fba-8d70-e95385e05e8c,Miller,603,39,51820.51,183686.2,0,11550530,2023-08-03 04:17:26,2.5796
7982,07dc6a9d-f08e-4890-acd7-cec97216b102,Davis,624,51,34358.35,121805.94,0,43790519,2023-11-02 15:48:18,-0.0852
7983,dfdc45ec-f7d0-4ccc-ab68-6995b1ab57ff,Johnson,646,67,6868.34,4071.19,1,73407934,2023-03-14 00:15:00,0.2737
7984,f39a6064-aec3-430c-9e06-37ced4a21b4c,Wilson,744,50,368.23,10926.62,1,19891993,2023-12-16 21:35:37,0.2423
7985,305da8e1-23e6-4601-8c97-8805f9b382b2,Brown,661,26,6674.78,52206.59,1,80106839,2023-10-06 05:42:53,0.3538
7986,959dd905-027c-4120-ab9a-aa999ffa7db7,Jones,607,20,156388.46,15871.54,2,28239668,2023-03-22 12:56:38,-0.8471
7987,0f440148-9ee4-402b-aca9-a0db504700b3,Johnson,661,19,72214.56,163451.41,0,17513659,2023-12-01 02:11:52,0.4386
7988,8732e47f-c320-4a64-b3be-4063a0c371e0,Wilson,632,21,170738.95,84534.63,1,95110515,2023-01-25 01:03:49,1.8215
7989,a79c4002-bce7-45ec-8167-f38cb55d0268,Wilson,666,33,1818.09,19153.79,1,51165146,2023-09-12 08:28:01,-2.0092
7990,71275028-9f67-4bb6-9c65-9365344e1925,Wilson,679,50,57006.16,367.21,2,43135037,2023-09-29 03:59:52,0.0323
7991,065ac2b2-4bb7-41a6-9252-719dd2f3095c,Davis,710,26,2265.22,96400.72,0,48290236,2023-04-25 23:44:37,-1.1216
7992,25b9d6fe-7ff8-4fb4-9dd8-02083476e550,Brown,648,57,76175.96,33108.2,1,21261827,2023-11-17 13:51:05,0.9889
7993,8a156f60-6bb8-43c4-af56-7fbccd296b09,Rodriguez,731,55,23978.48,61696.67,0,30989590,2023-10-14 19:25:31,1.1411
7994,c9fdea18-3ff7-435d-ada5-b1f22d0fee7e,Garcia,695,69,5033.32,20294.31,1,36621750,2023-01-03 11:20:01,-0.1277
7995,9632a605-a08a-470d-99b2-5989035d9545,Wilson,614,35,41971.88,9250.17,2,33567656,2023-12-25 23:40:16,0.0609
7996,2052f281-e2f9-4906-a266-e5b5968274c8,Rodriguez,760,33,16433.55,67493.36,0,47605627,2023-12-18 16:45:50,-0.881
7997,71041d14-aa56-4944-a28f-f27b5da120bd,Garcia,666,25,53877.87,35905.64,1,43924547,2023-02-12 14:37:19,-2.3578
7998,4a99286f-d2bc-42d3-b35f-67fec78ab98a,Jones,608,40,53672.78,16086.08,2,57712906,2023-12-07 12:53:50,-0.2702
7999,f0a0b717-2b6e-4f8d-a0be-4f0635ce5bbb,Rodriguez,732,53,61040.26,8884.11,1,93679139,2023-11-28 17:25:47,-0.2137
8000,5156b79a-a741-44c5-893c-2809882932aa,Jones,753,20,244410.35,52118.59,2,60878947,2023-02-26 14:02:43,0.043
8001,9a421d01-a7d7-49ac-ba6b-6d597454a614,Garcia,648,32,24444.87,77579.16,0,95489422,2023-08-13 19:31:26,-3.2786
8002,700f9eb8-74a4-4706-a929-6fd2d27e1846,Brown,624,55,31303.92,20035.04,1,54035428,2023-09-05 12:54:25,-1.7254
8003,3bb81ece-f0a1-463a-a902-a7a44233c974,Jones,641,50,81638.32,79713.81,1,89007554,2023-02-07 18:29:15,-1.4831
8004,bc1b7eba-dfac-4179-bd2f-6c6f8db34414,Brown,685,35,43181.36,12135.95,1,14113007,2023-01-28 07:24:06,0.0831
8005,0b3191f6-ee24-4b3f-81a4-27c032b70972,Johnson,713,40,1898.45,24787.07,1,62281501,2023-10-10 06:52:42,0.5853
8006,96d4d315-59f5-4fbd-ab48-e0f812a6830c,Brown,678,60,92600.49,81961.81,1,12207552,2023-05-19 18:08:22,-1.1626
8007,7f9dbfd1-90b4-455c-bca6-e9443a943de7,Jones,655,20,2643.6,64753.91,0,62034560,2023-04-16 00:05:54,-0.2759
8008,0d3958c3-841c-43cb-bd0c-e42b5f78d310,Miller,724,47,9365.91,18925.7,1,71943816,2023-02-06 04:30:18,-0.5789
8009,1c037944-931f-4069-8d3a-ef90c0ad0182,Brown,634,62,5383.71,7815.75,1,39676063,2023-07-02 08:23:53,2.032
8010,a4d0e9ca-be0c-4104-acb8-ddf7a130a8f7,Wilson,701,34,4056.55,2604.11,1,75768012,2023-07-15 14:40:48,-0.3848
8011,4b3c2846-2ca4-4f56-8f31-20ed2835fd6c,Brown,635,67,1301.02,109178.13,0,72958380,2023-03-22 02:40:33,-0.427
8012,801c603b-5cc5-43dd-8daa-a54c753f32d1,Miller,671,49,2829.98,4686.9,1,68232926,2023-03-12 19:10:04,-0.816
8013,cc8d2797-97f7-4699-ae1e-59520d5e5c3f,Davis,644,63,29209.19,7319.56,2,31920440,2023-06-04 08:56:07,-1.901
8014,9fd39fea-7f12-4781-bdd5-5f6894e64b99,Davis,647,24,14574.62,16285.74,1,36629654,2023-01-28 20:02:59,0.6465
8015,211a7032-5fc7-49da-8676-ecaadf5f72f2,Brown,631,56,6764.47,35399.67,1,56043252,2023-09-17 22:07:46,-0.2664
8016,c44d0458-e597-482c-8a58-b431437f7797,Jones,717,31,53750.48,93578.06,0,39443527,2023-09-26 05:15:53,-0.3884
8017,fc06a469-3ca7-4e5d-8a94-5d8350a4f629,Williams,613,32,12816.4,17059.69,1,99510247,2023-06-30 11:08:22,0.1824
8018,bcd25857-11f1-4390-97c4-c532c5147eac,Jones,612,61,956.55,47051.08,1,57895581,2023-11-18 13:25:45,-1.5778
8019,9db8e26b-fc93-4646-b239-4bc4d34a21d5,Wilson,756,29,27100.32,5683.21,1,52069874,2023-09-02 07:13:07,1.7706
8020,06ae0093-fba4-4174-8f18-4fd30aa60064,Jones,698,25,18584.57,37474.5,1,20176407,2023-10-03 00:03:29,-1.8206
8021,e165c77c-58e4-4238-972e-3febd8170542,Brown,530,33,19180.61,11734.55,2,22373823,2023-11-20 08:10:10,1.7763
8022,d871a843-82ee-4531-9fb9-6214487ad482,Miller,621,58,29463.69,14233.91,1,74292258,2023-10-15 20:37:02,-0.0149
8023,24a00070-d6a4-4fab-898d-dfc933748c39,Jones,559,51,55268.84,27420.83,2,72623637,2023-10-16 21:05:55,-0.3863
8024,55ed60eb-9ead-4cfd-990e-8d15b01b3e04,Garcia,602,63,47918.06,85964.86,1,11086246,2023-08-23 04:53:36,0.6711
8025,fe269c62-033d-4811-8e33-dfbd14b83ab4,Johnson,493,41,138439.09,81751.49,2,54658405,2023-10-26 19:19:19,-0.3464
8026,728a07f1-3b3a-45de-b634-3aabdb25f5a0,Miller,643,46,36461.18,32165.83,1,68113469,2023-12-07 07:22:02,0.9318
8027,c4d63672-f9d3-46f3-99a8-bdc2b1a1bc2a,Johnson,592,33,31986.95,7579.47,2,30349478,2023-12-26 15:06:47,0.3079
8028,b9e5a577-25a3-4934-ad19-e15c86b83b8c,Miller,652,22,12002.69,19767.91,1,74989287,2023-09-02 20:40:20,0.7128
8029,968e03e7-ae6a-4228-93f6-7c01d58c64ed,Brown,568,22,70402.73,42234.99,2,96386830,2023-03-19 16:55:10,1.0401
8030,62956c9e-a1df-4d92-98e4-191b77d499a8,Smith,654,69,7586.27,122142.38,0,66314569,2023-07-02 18:33:48,-0.1743
8031,1e0374ef-bc5e-4706-a873-9ed5ad68dfce,Miller,629,47,33778.42,207000.47,0,13436750,2023-08-05 07:09:33,0.9646
8032,47e5fa8f-4d7d-4b15-b418-fda924b41433,Williams,725,70,27350.47,60879.04,0,88536482,2023-12-03 01:09:41,0.5179
8033,2dc6db7d-87b4-4f34-b909-045e85d5b050,Davis,720,67,53691.23,25910.38,1,34728836,2023-05-10 21:05:39,1.334
8034,f61c8323-ded9-4886-a6ac-4999691a497b,Williams,689,67,124821.52,70943.14,1,11819447,2023-05-09 14:07:38,-0.3673
8035,15517f48-02aa-4f44-a283-870de2603a06,Wilson,633,22,146493.1,24589.19,2,44145362,2023-02-01 16:29:17,1.3657
8036,da2ece2f-99d8-440b-9cee-0d4c9ef03596,Brown,749,60,9184.08,58925.56,0,15947188,2023-10-31 13:44:02,-0.7731
8037,b5892279-be39-4757-a0e2-d590c350b22c,Rodriguez,572,30,15178.19,16764.31,2,76338541,2023-01-10 08:24:18,-2.007
8038,66ef6952-6c0e-4c2d-8d4b-e24764987d05,Davis,579,52,83468.77,18635.65,2,37936939,2023-12-17 07:54:38,-1.3648
8039,95accad7-e859-4c52-9dce-505e06dffbb3,Brown,645,66,36519.59,4692.33,2,43795769,2023-10-24 18:26:52,-0.3319
8040,46ed3d14-69e1-40d4-9776-1505c9f1458b,Johnson,762,42,30168.48,32698.23,1,29808617,2023-03-03 03:36:35,0.2625
8041,32c1f2d4-955a-4351-bbc8-d604a6108003,Jones,639,67,62001.67,57767.5,1,69863081,2023-03-01 18:38:04,0.0159
8042,60c8fe68-3a46-4acb-a203-6275848b0595,Garcia,640,31,46055.74,93295.55,0,28937605,2023-04-15 19:44:46,0.7867
8043,25cb783e-808a-4692-892a-9467c3863b26,Johnson,577,61,176532.38,99754.04,1,49465091,2023-04-08 12:52:21,-1.2006
8044,260f01db-c70c-408b-9669-708a2ddd2a85,Rodriguez,697,63,43850.45,293128.37,0,11924548,2023-06-06 18:48:49,1.7244
8045,dd52fad7-9327-4369-88e4-da4443feb737,Jones,697,43,31365.52,5510.85,1,23867950,2023-11-30 21:45:25,1.3453
8046,7aa16d49-a1e4-4db5-ab9d-8046a878aad9,Miller,689,35,39133.62,40770.84,1,27644128,2023-01-02 02:14:31,0.9352
8047,d403f81e-c206-422a-a25a-bbe5087a42f1,Davis,618,37,82653.77,44210.22,1,58686132,2023-01-27 14:20:24,1.2652
8048,c31e8951-b9f6-49d6-b296-ac044918cb0b,Rodriguez,614,51,47424.56,97941.95,0,80892308,2023-03-04 00:53:39,-1.5527
8049,28d4c1cb-b9c4-40cb-aa1e-7a911ab365e4,Davis,585,24,52071.17,18584.09,2,26226497,2023-07-20 19:41:08,0.6989
8050,ac02af25-1051-4282-b8c8-e1eb7b4eee98,Brown,654,64,177785.45,4313.76,2,87168014,2023-06-06 00:25:03,0.7404
8051,d103086b-0657-4219-9a2a-4d0d5f6ca561,Jones,595,27,48168.53,22591.57,2,10983503,2023-08-26 13:50:47,0.9674
8052,8ea00653-a4cf-4a6a-90c5-5200a568e1cb,Williams,591,32,23924.8,247839.96,0,68209452,2023-07-30 07:21:29,0.8469
8053,6fd85b8d-2745-4b39-b8c6-0f19eda007ea,Smith,628,34,58773.48,137820.76,0,69678035,2023-12-17 19:30:39,0.4445
8054,4118cfec-b47e-44ae-acd7-dc53b91cd9a2,Williams,625,28,53861.05,30176.11,1,77610816,2023-04-28 15:21:37,0.4045
8055,1696c597-f745-40de-9697-a7cbfa656123,Smith,623,51,697.22,125380.18,0,75515513,2023-12-16 09:20:41,1.1923
8056,edbe040f-ddbf-486d-9935-d9eef211aa74,Jones,673,44,31492.59,1998.18,1,23833645,2023-01-26 12:57:37,-0.6234
8057,0baa69b1-127e-4ab7-986a-c9bc46519344,Davis,653,38,67915.21,22630.51,2,51841296,2023-11-30 20:36:56,0.3669
8058,22724347-7b46-4748-8dce-c89f7c8c04a2,Rodriguez,635,48,34561.6,77855.67,1,76166227,2023-05-05 10:07:54,-0.553
8059,56170de1-47be-46cf-acde-9874011d6b24,Brown,659,67,75620.36,15019.5,2,87608723,2023-03-19 13:41:41,-0.1521
8060,47e35c4d-64c2-4828-94cd-b02634efedee,Wilson,600,21,29972.25,13268.06,2,89529731,2023-05-10 22:25:29,-2.6723
8061,794a8b1b-9b77-46a7-b177-9939b8905cfa,Wilson,655,58,204682.03,118746.48,1,67537866,2023-01-17 21:17:32,-0.8706
8062,acf32665-f20f-4323-bbf5-fd41e6e3b2e6,Smith,657,66,17328.56,57419.57,1,95310892,2023-03-22 04:31:34,-0.4363
8063,60a52d5f-4957-4cf6-9f26-84d82730a760,Davis,574,34,4832.3,270715.65,0,51796378,2023-08-09 05:42:04,-0.4231
8064,fdf60fd7-7270-4b91-89c1-b93f428a4626,Williams,699,66,28106.98,8678.64,1,23765627,2023-04-28 08:38:28,-0.3335
8065,2463ee51-4209-4a02-b162-0ebed5a3ed01,Smith,605,65,39012.55,26415.36,1,41682667,2023-09-09 11:15:52,-1.185
8066,76b52e07-37ad-4158-805d-623f30f1fd10,Brown,654,37,21469.48,22369.42,1,68700031,2023-09-19 07:29:44,-0.3324
8067,03443810-e5d1-4d81-90e0-a7ba27161583,Rodriguez,708,42,13872.14,127281.97,0,75972613,2023-04-19 23:49:51,1.0854
8068,4280c47c-214c-4963-9128-bb9be156123b,Miller,696,57,55746.03,17686.15,1,35640465,2023-09-02 15:55:29,-0.2986
8069,150bf2b8-a436-4139-a618-82e64a2412b8,Miller,651,40,23670.48,26167.31,1,74208176,2023-07-13 17:37:59,1.2982
8070,00a31dea-adcf-40ec-a9ae-f1c1702c0b89,Davis,631,32,49897.89,9247.41,2,33610576,2023-09-14 04:14:31,1.2325
8071,d29dec23-7791-42dc-9ed9-267eac5c6429,Smith,697,50,75495.8,89606.32,0,57688714,2023-02-23 13:03:13,-0.587
8072,44739f80-7821-4b4d-94e6-46afd8750bba,Jones,683,36,71565.14,16285.16,2,50299665,2023-01-12 08:07:37,0.5694
8073,b51a561e-197a-4371-ba9b-996b904cae5b,Brown,619,32,23524.93,4245.97,2,23102114,2023-07-25 18:11:11,-1.313
8074,3c001b2d-92f7-416c-a229-00707155e26a,Brown,610,58,41954.71,34267.32,1,22674614,2023-07-28 07:25:10,-1.0539
8075,9ba00745-9dce-4ac0-8c05-e4655e37bd76,Davis,546,22,29860.79,29801.37,2,12228763,2023-07-16 03:48:16,0.1117
8076,32984a97-2b96-4aa3-b76d-42e20329c00a,Johnson,657,33,102321.72,11732.37,2,72298967,2023-10-21 11:22:28,0.5086
8077,9c0f06b4-3ca7-4caa-9a83-bd2078710183,Jones,645,62,105498.53,8604.35,2,80745763,2023-04-04 04:29:40,1.6134
8078,a104d9c8-6058-43f2-9fc5-f4ebfa6f6fa4,Davis,706,65,21060.03,136124.2,0,30940823,2023-10-30 18:27:53,-0.1629
8079,8eda43fd-c528-452f-899c-cf9bb8261506,Williams,667,49,4811.09,4215.34,1,24984864,2023-10-03 23:21:08,0.1756
8080,d6759b27-20a3-4409-a73f-392a6db56c33,Johnson,716,39,9171.06,6275.71,1,13953138,2023-11-05 01:09:37,0.0978
8081,f641885e-0d38-46a1-a1a8-a717f7dafc01,Smith,615,60,22864.38,16866.01,1,67453533,2023-02-06 14:19:09,1.7936
8082,ac5158bd-fa73-4ccb-b1de-0dc868f990a6,Jones,706,49,41534.32,183251.52,0,52768780,2023-06-18 12:00:18,1.3423
8083,fea68ef8-38fa-4280-ac58-b6651901941c,Jones,623,30,53470.2,5355.07,2,58447087,2023-06-24 10:55:33,0.3847
8084,a89d1367-40a3-4ea6-a338-d73aa1fe590e,Brown,688,55,20126.3,101574.01,0,53687338,2023-08-10 01:59:44,0.7939
8085,ce510161-331a-48e5-bd84-ef2969f0fea2,Garcia,577,43,55055.64,133566.42,0,19375342,2023-10-20 17:11:25,0.3497
8086,ccf93f4e-9b27-41ae-bc8e-e6bc71015717,Johnson,661,69,138821.79,28476.15,2,40584332,2023-01-27 23:49:47,1.0748
8087,4fa0c1ef-ab00-4d62-b87f-8ef712ef0a69,Brown,550,34,52779.67,20879.43,2,34657990,2023-12-26 19:44:21,0.8618
8088,a5914074-a2e2-43bf-a765-4f498d03699a,Jones,636,22,8632.34,67876.38,1,73661986,2023-02-26 02:55:41,-0.3021
8089,01af5891-bdcb-4d1f-8bc7-927a86fe1560,Rodriguez,672,66,43335.63,72767.62,1,39401579,2023-07-18 20:59:11,0.0994
8090,ff6bd60d-5c49-4dca-b213-4c19a1f8989e,Williams,623,50,39032.9,90841.44,0,42686553,2023-04-04 03:32:06,0.1619
8091,0932ec34-46b1-4230-9a41-391506b94618,Smith,597,44,102281.04,106517.79,1,70272625,2023-06-20 06:59:36,0.1519
8092,d4aa9a4c-713c-411e-aada-19c9a7952d8c,Brown,692,22,21562.46,18750.91,1,37120840,2023-04-20 11:39:27,-0.5078
8093,de22d9fe-90bc-4516-b645-2f4bd31f628b,Wilson,644,54,27490.94,69685.77,1,31577506,2023-01-07 20:09:44,0.3369
8094,cc36ff91-efc7-42fb-a702-aeaf8d159424,Miller,625,24,45647.2,8695.01,2,74761879,2023-06-30 12:47:31,-0.5091
8095,81cf1c6a-5a5a-4b3d-8fad-60806d4ca496,Davis,652,65,37161.57,42890.61,1,79368800,2023-02-11 13:48:33,-0.5852
8096,99be5cbb-de10-4255-b564-f82c8fe7fefc,Brown,781,35,63472.98,56942.31,1,56440916,2023-10-17 13:24:15,-0.1187
8097,83c8c6aa-e2f6-49d7-8e47-0981cdddc9ff,Brown,707,48,2061.36,10585.04,1,33414196,2023-04-28 14:11:48,0.2694
8098,2cbe5de1-ecd6-452e-ab24-b433192ac7b5,Miller,708,23,41450.18,4775.49,1,41674581,2023-06-05 22:52:48,1.2257
8099,d093c228-d6b6-46da-b370-4162a591362b,Smith,671,19,6486.75,12995.87,1,83921830,2023-03-10 13:45:00,0.7101
8100,f2b93057-e528-4263-a715-abe609a9d04f,Jones,658,30,18932.08,32744.57,1,35126573,2023-04-04 15:33:34,1.1101
8101,276c8a9b-4e09-4f7d-8c3a-76e43d4d9ebb,Williams,530,59,54180.3,131270.25,0,31185951,2023-11-08 16:35:57,1.7726
8102,0dddca32-cad8-4174-bdcd-a930b827def6,Garcia,616,70,8563.99,45546.25,1,81885643,2023-02-15 16:54:19,-0.5854
8103,e0290298-360a-46c3-874a-883826bca03c,Jones,625,69,18469.33,82817.04,0,96762343,2023-12-28 16:19:10,0.7112
8104,89547ea4-985b-423a-a532-be5c1361591e,Davis,556,28,60702.25,11480.13,2,50122757,2023-03-25 05:03:24,0.7512
8105,fe3300ea-4704-4842-8ad5-5771c804ae94,Garcia,592,43,52606.27,6721.51,2,70672849,2023-05-25 23:50:44,0.2559
8106,fc3ab039-4c75-4280-b65d-59bde619668b,Garcia,550,38,4772.69,16436.01,2,80669318,2023-12-14 22:27:10,0.8928
8107,e9cc23fc-1528-4bd0-9fc9-5c8cc901c926,Johnson,648,19,43050.9,22602.2,1,44603730,2023-11-22 17:15:55,0.0875
8108,0e0e48d4-652b-44d1-a271-3bb70e50370c,Johnson,690,57,7964.7,47657.93,1,19399054,2023-12-02 16:06:49,0.6708
8109,9ec48fa2-c74c-4089-b855-e43931810b0b,Wilson,705,68,14535.76,127840.72,0,58680264,2023-12-12 12:03:56,-1.4165
8110,63a240cf-c74d-48e5-91fb-27ad15b60829,Jones,670,37,30736.33,33317.23,1,12323731,2023-01-13 02:08:34,0.0021
